8.61e-01
7.69e-01
7.15e-01
7.00e-01
7.31e-01
8.46e-01
1.053e+00
1.205e+00
1.252e+00
1.246e+00
1.217e+00
1.211e+00
1.204e+00
1.223e+00
1.244e+00
1.309e+00
1.438e+00
1.6e+00
1.595e+00
1.55e+00
1.476e+00
1.365e+00
1.201e+00
1.018e+00
